ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,928,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,808,37,0.001284722,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,651,63,0.0021875,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,887,144,0.005,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,912,18,0.000625,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,758,85,0.002951389,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,797,45,0.0015625,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,929,187,0.006493056,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,842,64,0.002222222,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,881,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,657,7,0.000243056,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,731,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,767,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,785,10,0.000347222,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,784,89,0.003090278,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,847,29,0.001006944,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPG,934,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,745,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,660,67,0.002326389,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,942,18,0.000625,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,914,34,0.001180556,No
MacB No Internal Lipid Traj 4,A,ASN,255,CDL2,909,975,0.033854167,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,868,31,0.001076389,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,777,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,852,19,0.000659722,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPG,720,77,0.002673611,No
MacB No Internal Lipid Traj 4,A,ASN,255,CDL2,775,6,0.000208333,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,873,63,0.0021875,No
MacB No Internal Lipid Traj 4,A,ASN,255,CDL2,675,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,682,96,0.003333333,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPE,655,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPG,882,17,0.000590278,No
MacB No Internal Lipid Traj 4,A,ASN,255,POPG,653,60,0.002083333,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,925,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,693,12,0.000416667,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,932,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,709,65,0.002256944,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,901,216,0.0075,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,725,10,0.000347222,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,900,17,0.000590278,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,895,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,899,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,700,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,891,150,0.005208333,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,889,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,928,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,929,176,0.006111111,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,927,6,0.000208333,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,912,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,847,125,0.004340278,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,797,59,0.002048611,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,758,109,0.003784722,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,842,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,887,112,0.003888889,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,651,64,0.002222222,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,784,100,0.003472222,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,747,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,808,78,0.002708333,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,873,83,0.002881944,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,897,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,914,17,0.000590278,No
MacB No Internal Lipid Traj 4,A,THR,259,CDL2,909,776,0.026944444,No
MacB No Internal Lipid Traj 4,A,THR,259,CDL2,815,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,777,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,720,50,0.001736111,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,852,16,0.000555556,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,696,35,0.001215278,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,694,165,0.005729167,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,653,148,0.005138889,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,660,423,0.0146875,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,682,43,0.001493056,No
MacB No Internal Lipid Traj 4,A,THR,259,POPE,655,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,863,15,0.000520833,No
MacB No Internal Lipid Traj 4,A,THR,259,POPG,934,58,0.002013889,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,925,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,693,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,709,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,901,47,0.001631944,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,725,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,787,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,895,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,899,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,700,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,728,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,932,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,852,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,847,31,0.001076389,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,808,16,0.000555556,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,929,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,695,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,797,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,910,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,758,46,0.001597222,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,747,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,736,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,927,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,784,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,887,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,897,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,660,55,0.001909722,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,694,36,0.00125,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,689,7,0.000243056,No
MacB No Internal Lipid Traj 4,A,ARG,263,CDL2,909,48,0.001666667,No
MacB No Internal Lipid Traj 4,A,ARG,263,CDL2,815,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,720,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,891,32,0.001111111,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,696,24,0.000833333,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,873,25,0.000868056,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,934,71,0.002465278,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,863,47,0.001631944,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,682,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPE,889,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,ARG,263,POPG,653,31,0.001076389,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,887,110,0.003819444,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,821,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,788,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,669,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,900,20,0.000694444,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,750,85,0.002951389,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,784,34,0.001180556,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,910,75,0.002604167,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,891,64,0.002222222,No
MacB No Internal Lipid Traj 4,A,ASN,268,CDL2,815,370,0.012847222,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,651,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPG,934,108,0.00375,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,852,180,0.00625,No
MacB No Internal Lipid Traj 4,A,ASN,268,POPE,889,531,0.0184375,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,887,26,0.000902778,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,873,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,925,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,872,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,736,25,0.000868056,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPG,934,116,0.004027778,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,808,14,0.000486111,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPG,728,14,0.000486111,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,932,49,0.001701389,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,669,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,784,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,745,19,0.000659722,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,945,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,695,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,897,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,900,16,0.000555556,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,750,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,901,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,927,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,811,15,0.000520833,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,929,18,0.000625,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,910,49,0.001701389,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,833,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,839,14,0.000486111,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,880,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,758,21,0.000729167,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,694,85,0.002951389,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,889,93,0.003229167,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,891,35,0.001215278,No
MacB No Internal Lipid Traj 4,A,LYS,269,CDL2,909,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,269,CDL2,815,206,0.007152778,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,710,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,689,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPG,696,15,0.000520833,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPG,693,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,852,67,0.002326389,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,651,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,660,22,0.000763889,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPE,706,12,0.000416667,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPG,720,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPG,863,73,0.002534722,No
MacB No Internal Lipid Traj 4,A,LYS,269,POPG,653,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,271,CDL2,815,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,ASP,294,POPE,1040,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPG,951,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1015,19,0.000659722,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1051,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPG,1093,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPG,1099,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1005,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,987,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1113,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,975,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,963,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,989,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1148,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1189,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1009,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPG,1235,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPG,1026,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,982,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,CDL2,981,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1238,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,298,POPE,1040,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,THR,383,POPE,968,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,441,POPE,993,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,GLN,441,POPE,1069,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,441,POPE,968,32,0.001111111,No
MacB No Internal Lipid Traj 4,A,GLN,441,POPE,986,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,GLN,441,POPE,1160,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,GLN,441,POPG,1048,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,SER,442,POPE,953,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,SER,442,POPE,968,10,0.000347222,No
MacB No Internal Lipid Traj 4,A,SER,442,POPE,1160,15,0.000520833,No
MacB No Internal Lipid Traj 4,A,THR,513,POPE,1104,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,516,CDL2,1157,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1015,51,0.001770833,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1110,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1219,73,0.002534722,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1011,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1104,31,0.001076389,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,1026,41,0.001423611,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1220,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,1099,6,0.000208333,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1167,29,0.001006944,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,989,16,0.000555556,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,1093,20,0.000694444,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,975,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,986,6,0.000208333,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1009,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1113,21,0.000729167,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1184,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1079,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,987,31,0.001076389,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1185,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1181,19,0.000659722,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1204,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1004,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1030,10,0.000347222,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,1244,42,0.001458333,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1161,39,0.001354167,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,973,42,0.001458333,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,969,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1040,13,0.000451389,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1171,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,1235,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1186,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,LYS,516,CDL2,1139,58,0.002013889,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1189,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1166,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1016,34,0.001180556,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,963,14,0.000486111,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1228,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPE,1133,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,1245,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,LYS,516,POPG,988,37,0.001284722,No
MacB No Internal Lipid Traj 4,A,ARG,519,POPG,1093,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,ARG,519,POPE,1181,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,ARG,519,POPE,1161,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1167,22,0.000763889,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1015,45,0.0015625,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1110,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,THR,520,POPG,951,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1220,18,0.000625,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1104,47,0.001631944,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,989,91,0.003159722,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1113,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1219,208,0.007222222,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,963,10,0.000347222,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,975,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1181,13,0.000451389,No
MacB No Internal Lipid Traj 4,A,THR,520,POPG,988,46,0.001597222,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1030,17,0.000590278,No
MacB No Internal Lipid Traj 4,A,THR,520,POPG,1026,50,0.001736111,No
MacB No Internal Lipid Traj 4,A,THR,520,POPG,1244,50,0.001736111,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,973,178,0.006180556,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1040,25,0.000868056,No
MacB No Internal Lipid Traj 4,A,THR,520,POPG,1235,7,0.000243056,No
MacB No Internal Lipid Traj 4,A,THR,520,CDL2,1139,51,0.001770833,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1004,4,0.000138889,No
MacB No Internal Lipid Traj 4,A,THR,520,POPG,1245,12,0.000416667,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1016,84,0.002916667,No
MacB No Internal Lipid Traj 4,A,THR,520,POPG,1099,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1133,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1161,164,0.005694444,No
MacB No Internal Lipid Traj 4,A,THR,520,POPE,1166,47,0.001631944,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPG,951,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1051,25,0.000868056,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPG,1093,10,0.000347222,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPG,1099,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1015,12,0.000416667,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1113,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,987,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,975,26,0.000902778,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1009,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1079,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,963,5,0.000173611,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1181,22,0.000763889,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,973,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1040,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,GLN,522,POPE,1161,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1051,58,0.002013889,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,976,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,THR,526,POPG,1093,15,0.000520833,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1161,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,THR,526,POPG,1099,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1015,40,0.001388889,No
MacB No Internal Lipid Traj 4,A,THR,526,POPG,951,10,0.000347222,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1113,7,0.000243056,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,987,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,975,72,0.0025,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1079,47,0.001631944,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1009,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1092,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,963,12,0.000416667,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1181,56,0.001944444,No
MacB No Internal Lipid Traj 4,A,THR,526,POPE,1040,36,0.00125,No
MacB No Internal Lipid Traj 4,A,ASN,542,POPG,696,35,0.001215278,No
MacB No Internal Lipid Traj 4,A,ASN,542,POPE,668,78,0.002708333,No
MacB No Internal Lipid Traj 4,A,ASN,542,POPE,931,2645,0.091840278,No
MacB No Internal Lipid Traj 4,A,ASN,542,POPE,650,38,0.001319444,No
MacB No Internal Lipid Traj 4,A,THR,549,POPE,931,16,0.000555556,No
MacB No Internal Lipid Traj 4,A,THR,549,POPE,668,2,6.94E-05,No
MacB No Internal Lipid Traj 4,A,THR,549,POPE,650,6,0.000208333,No
MacB No Internal Lipid Traj 4,A,THR,552,POPE,931,6,0.000208333,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,792,27,0.0009375,No
MacB No Internal Lipid Traj 4,A,SER,566,POPG,696,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,707,42,0.001458333,No
MacB No Internal Lipid Traj 4,A,SER,566,POPG,919,302,0.010486111,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,657,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,SER,566,POPG,714,400,0.013888889,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,752,109,0.003784722,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,947,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,661,515,0.017881944,No
MacB No Internal Lipid Traj 4,A,SER,566,POPG,876,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,SER,566,POPG,793,29,0.001006944,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,878,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,674,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,894,15,0.000520833,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,866,11,0.000381944,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,713,31,0.001076389,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,690,192,0.006666667,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,930,297,0.0103125,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,869,163,0.005659722,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,702,3,0.000104167,No
MacB No Internal Lipid Traj 4,A,SER,566,POPG,779,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,SER,566,POPG,671,9,0.0003125,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,798,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,SER,566,CDL2,870,8,0.000277778,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,687,1,3.47E-05,No
MacB No Internal Lipid Traj 4,A,SER,566,POPE,765,43,0.001493056,No
