ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB Internal Lipid Traj 3,A,THR,259,POPE,887,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,691,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,804,150,0.005208333,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,892,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,931,42,0.001458333,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,874,42,0.001458333,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,674,155,0.005381944,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,942,92,0.003194444,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,895,23,0.000798611,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,810,74,0.002569444,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,805,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,669,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,885,452,0.015694444,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,685,20,0.000694444,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,753,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,723,466,0.016180556,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,823,280,0.009722222,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,744,109,0.003784722,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,677,170,0.005902778,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,683,13,0.000451389,Yes
MacB Internal Lipid Traj 3,A,THR,259,CDL2,883,69,0.002395833,Yes
MacB Internal Lipid Traj 3,A,THR,259,CDL2,858,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,773,53,0.001840278,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,797,66,0.002291667,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,794,72,0.0025,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,847,94,0.003263889,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,745,25,0.000868056,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,926,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,673,23,0.000798611,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPG,711,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,663,186,0.006458333,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,703,215,0.007465278,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,769,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,655,291,0.010104167,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,834,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,860,37,0.001284722,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,801,434,0.015069444,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,932,16,0.000555556,Yes
MacB Internal Lipid Traj 3,A,THR,259,POPE,676,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,804,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,715,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,797,55,0.001909722,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,821,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,840,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,750,7,0.000243056,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,926,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,674,9,0.0003125,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,846,8,0.000277778,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,810,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,805,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,942,96,0.003333333,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,885,22,0.000763889,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,874,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,723,116,0.004027778,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,823,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,855,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,677,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,683,7,0.000243056,Yes
MacB Internal Lipid Traj 3,A,ARG,263,CDL2,941,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,ARG,263,CDL2,858,66,0.002291667,Yes
MacB Internal Lipid Traj 3,A,ARG,263,CDL2,883,24,0.000833333,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,794,17,0.000590278,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,745,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,711,21,0.000729167,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,744,13,0.000451389,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,673,9,0.0003125,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPG,773,71,0.002465278,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,721,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,847,13,0.000451389,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,761,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,771,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,703,23,0.000798611,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,655,86,0.002986111,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,931,18,0.000625,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,801,13,0.000451389,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,932,9,0.0003125,Yes
MacB Internal Lipid Traj 3,A,ARG,263,POPE,663,30,0.001041667,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,942,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,678,408,0.014166667,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,748,156,0.005416667,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,931,33,0.001145833,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,912,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPG,863,137,0.004756944,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPG,779,106,0.003680556,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPG,773,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,ASN,268,CDL2,941,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,ASN,268,CDL2,883,285,0.009895833,Yes
MacB Internal Lipid Traj 3,A,ASN,268,CDL2,858,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,902,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,846,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,914,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,789,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPG,744,67,0.002326389,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPG,733,968,0.033611111,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,915,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,756,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,660,88,0.003055556,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,651,138,0.004791667,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,655,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,697,18,0.000625,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,676,187,0.006493056,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,664,117,0.0040625,Yes
MacB Internal Lipid Traj 3,A,ASN,268,POPE,810,187,0.006493056,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,932,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,797,103,0.003576389,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,819,7,0.000243056,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,678,38,0.001319444,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,926,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,931,33,0.001145833,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,846,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,748,22,0.000763889,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,942,56,0.001944444,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,863,30,0.001041667,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,723,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,677,21,0.000729167,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,876,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,779,28,0.000972222,Yes
MacB Internal Lipid Traj 3,A,LYS,269,CDL2,941,55,0.001909722,Yes
MacB Internal Lipid Traj 3,A,LYS,269,CDL2,883,368,0.012777778,Yes
MacB Internal Lipid Traj 3,A,LYS,269,CDL2,858,217,0.007534722,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,744,8,0.000277778,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,773,152,0.005277778,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPG,733,35,0.001215278,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,742,7,0.000243056,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,664,30,0.001041667,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,676,28,0.000972222,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,701,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,689,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,769,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,682,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,810,92,0.003194444,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,852,17,0.000590278,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,697,28,0.000972222,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,700,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,663,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,655,20,0.000694444,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,905,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,756,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,LYS,269,POPE,660,32,0.001111111,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1059,16,0.000555556,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1007,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,999,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1001,54,0.001875,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPG,1101,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPG,1156,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,976,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1027,35,0.001215278,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,952,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,991,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPG,951,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,981,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1097,21,0.000729167,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1012,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1075,15,0.000520833,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1002,237,0.008229167,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,978,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,GLN,298,POPE,1029,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,306,POPE,965,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,THR,309,POPE,1198,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,311,POPE,965,41,0.001423611,Yes
MacB Internal Lipid Traj 3,A,ASP,313,POPE,965,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,THR,383,POPE,965,32,0.001111111,Yes
MacB Internal Lipid Traj 3,A,GLU,438,POPE,965,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,GLN,441,POPE,1170,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,441,POPE,1120,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,441,POPE,965,489,0.016979167,Yes
MacB Internal Lipid Traj 3,A,SER,442,POPE,1154,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,442,POPE,1043,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,SER,442,POPE,991,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,442,POPE,1178,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,442,POPG,957,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,442,POPE,965,283,0.009826389,Yes
MacB Internal Lipid Traj 3,A,SER,446,POPE,965,753,0.026145833,Yes
MacB Internal Lipid Traj 3,A,SER,447,POPE,965,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,THR,513,POPE,1152,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,THR,513,POPE,960,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,THR,513,POPE,964,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,975,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1001,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1239,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1204,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1152,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1240,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1140,20,0.000694444,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1018,9,0.0003125,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1217,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1007,8,0.000277778,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1118,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1120,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1016,69,0.002395833,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1113,26,0.000902778,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,1061,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,1019,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,1066,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,CDL2,1024,48,0.001666667,Yes
MacB Internal Lipid Traj 3,A,LYS,516,CDL2,1176,13,0.000451389,Yes
MacB Internal Lipid Traj 3,A,LYS,516,CDL2,1109,418,0.014513889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,1156,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,987,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,966,16,0.000555556,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,951,24,0.000833333,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,971,17,0.000590278,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPG,1216,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1065,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1236,12,0.000416667,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1039,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1002,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,960,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1208,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1170,18,0.000625,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,968,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,958,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1223,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1198,40,0.001388889,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,999,26,0.000902778,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1055,45,0.0015625,Yes
MacB Internal Lipid Traj 3,A,LYS,516,POPE,1097,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,THR,517,POPG,951,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,517,POPE,960,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,THR,517,POPE,958,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,THR,518,POPE,960,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1001,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,519,CDL2,1109,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPG,951,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1198,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1097,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1037,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1055,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1152,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1081,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,ARG,519,POPE,1002,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1239,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1001,111,0.003854167,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1140,158,0.005486111,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1118,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1016,151,0.005243056,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1113,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1007,7,0.000243056,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPG,1061,48,0.001666667,Yes
MacB Internal Lipid Traj 3,A,THR,520,CDL2,1024,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,THR,520,CDL2,1176,13,0.000451389,Yes
MacB Internal Lipid Traj 3,A,THR,520,CDL2,1109,611,0.021215278,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPG,1156,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,966,93,0.003229167,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPG,951,266,0.009236111,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPG,971,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,975,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1037,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1170,49,0.001701389,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1081,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1002,17,0.000590278,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,958,9,0.0003125,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,999,106,0.003680556,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1097,49,0.001701389,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1055,210,0.007291667,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,964,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,960,72,0.0025,Yes
MacB Internal Lipid Traj 3,A,THR,520,POPE,1198,120,0.004166667,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1059,22,0.000763889,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1055,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1001,72,0.0025,Yes
MacB Internal Lipid Traj 3,A,GLN,522,CDL2,1109,30,0.001041667,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1140,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1075,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1012,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1081,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1097,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,GLN,522,POPE,1002,267,0.009270833,Yes
MacB Internal Lipid Traj 3,A,THR,526,POPE,1059,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,526,POPE,1001,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,THR,526,POPE,1002,63,0.0021875,Yes
MacB Internal Lipid Traj 3,A,ASN,542,POPE,943,235,0.008159722,Yes
MacB Internal Lipid Traj 3,A,THR,549,POPG,673,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,549,POPE,650,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,THR,552,POPE,650,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,737,9,0.0003125,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,695,377,0.013090278,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,806,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,859,225,0.0078125,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,930,366,0.012708333,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,912,36,0.00125,Yes
MacB Internal Lipid Traj 3,A,SER,566,CDL2,909,56,0.001944444,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,888,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,849,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,927,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,947,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,809,10,0.000347222,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,897,7,0.000243056,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPG,667,57,0.001979167,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPG,662,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,CDL2,870,1443,0.050104167,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPG,727,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPG,693,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPG,671,32,0.001111111,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPG,896,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,844,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,661,5,0.000173611,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,840,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,747,320,0.011111111,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,687,139,0.004826389,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,689,33,0.001145833,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,684,80,0.002777778,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,668,8,0.000277778,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,874,145,0.005034722,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,669,57,0.001979167,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,802,226,0.007847222,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,780,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,659,420,0.014583333,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,873,255,0.008854167,Yes
MacB Internal Lipid Traj 3,A,SER,566,POPE,899,18,0.000625,Yes
MacB Internal Lipid Traj 3,A,ASP,567,POPE,930,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,859,46,0.001597222,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,806,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,930,76,0.002638889,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,695,44,0.001527778,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,912,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,873,6,0.000208333,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,668,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,899,11,0.000381944,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,742,1,3.47E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,809,8,0.000277778,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,897,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPG,667,2,6.94E-05,Yes
MacB Internal Lipid Traj 3,A,GLN,570,CDL2,870,683,0.023715278,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPG,671,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,GLN,570,CDL2,909,7,0.000243056,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,747,110,0.003819444,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,687,4,0.000138889,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,684,3,0.000104167,Yes
MacB Internal Lipid Traj 3,A,GLN,570,POPE,659,109,0.003784722,Yes
