ID,Chain,Protein_Type,Protein_ResID,Lipid_Type,Lipid_ResID,#Frames,Fraction_Frames,Internal_Lipid?
MacB Internal Lipid Traj 1,A,ASN,255,POPE,844,44,0.001527778,Yes
MacB Internal Lipid Traj 1,A,ASN,255,POPE,798,10,0.000347222,Yes
MacB Internal Lipid Traj 1,A,ASN,255,POPE,676,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,255,POPE,891,10,0.000347222,Yes
MacB Internal Lipid Traj 1,A,ASN,255,POPE,689,44,0.001527778,Yes
MacB Internal Lipid Traj 1,A,ASN,255,POPE,758,33,0.001145833,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,930,30,0.001041667,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,897,77,0.002673611,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,805,25,0.000868056,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,857,186,0.006458333,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,851,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,798,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,722,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,691,44,0.001527778,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,910,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,862,201,0.006979167,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,945,49,0.001701389,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,938,383,0.013298611,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,726,169,0.005868056,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,873,6,0.000208333,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,896,118,0.004097222,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,841,73,0.002534722,Yes
MacB Internal Lipid Traj 1,A,THR,259,CDL2,815,1118,0.038819444,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,818,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,853,409,0.014201389,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,876,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,832,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,776,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,682,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,694,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,673,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,653,16,0.000555556,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,723,51,0.001770833,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,863,17,0.000590278,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,651,104,0.003611111,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPG,683,27,0.0009375,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,758,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,865,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,778,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,844,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,674,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,741,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,689,43,0.001493056,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,891,133,0.004618056,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,663,353,0.012256944,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,869,14,0.000486111,Yes
MacB Internal Lipid Traj 1,A,THR,259,POPE,872,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,930,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,897,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,721,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,826,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,805,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,945,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,938,46,0.001597222,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,807,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,862,17,0.000590278,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,726,40,0.001388889,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,841,18,0.000625,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,728,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,CDL2,815,170,0.005902778,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,853,40,0.001388889,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,876,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,818,12,0.000416667,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,707,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,873,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,662,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,653,42,0.001458333,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,683,43,0.001493056,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,723,16,0.000555556,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPG,673,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,651,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,900,7,0.000243056,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,689,6,0.000208333,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,865,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,872,20,0.000694444,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,674,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,663,69,0.002395833,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,891,52,0.001805556,Yes
MacB Internal Lipid Traj 1,A,ARG,263,POPE,859,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,761,338,0.011736111,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,655,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,708,57,0.001979167,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,811,157,0.005451389,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,726,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,663,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,907,617,0.021423611,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,873,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPG,919,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPG,773,75,0.002604167,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPG,653,789,0.027395833,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPG,841,13,0.000451389,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPG,836,29,0.001006944,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPG,818,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,837,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,928,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPG,683,72,0.0025,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,938,152,0.005277778,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,900,58,0.002013889,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,839,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,703,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,824,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,660,118,0.004097222,Yes
MacB Internal Lipid Traj 1,A,ASN,268,POPE,651,798,0.027708333,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,805,18,0.000625,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,862,19,0.000659722,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,826,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,945,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,938,42,0.001458333,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,869,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,676,6,0.000208333,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,897,27,0.0009375,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,708,10,0.000347222,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,873,15,0.000520833,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,698,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,910,25,0.000868056,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,907,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,752,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,688,7,0.000243056,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,846,22,0.000763889,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,761,32,0.001111111,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,841,26,0.000902778,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,919,20,0.000694444,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,720,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,667,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,773,29,0.001006944,Yes
MacB Internal Lipid Traj 1,A,LYS,269,CDL2,815,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,CDL2,918,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,836,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,818,80,0.002777778,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,837,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,687,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,839,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,928,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,653,88,0.003055556,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,673,14,0.000486111,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,723,40,0.001388889,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,670,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,683,32,0.001111111,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPG,662,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,682,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,900,24,0.000833333,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,663,40,0.001388889,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,872,23,0.000798611,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,651,46,0.001597222,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,865,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,751,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,778,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,740,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,660,45,0.0015625,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,807,12,0.000416667,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,726,48,0.001666667,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,811,45,0.0015625,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,859,26,0.000902778,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,689,7,0.000243056,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,891,18,0.000625,Yes
MacB Internal Lipid Traj 1,A,LYS,269,POPE,655,14,0.000486111,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1078,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1081,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,989,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1047,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,998,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPG,1100,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,GLN,298,CDL2,1185,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1082,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,982,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPG,951,96,0.003333333,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1002,12,0.000416667,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1165,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1022,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,991,30,0.001041667,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,958,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1084,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,953,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,GLN,298,POPE,1030,183,0.006354167,Yes
MacB Internal Lipid Traj 1,A,THR,311,POPE,960,141,0.004895833,Yes
MacB Internal Lipid Traj 1,A,ASP,313,POPE,960,6,0.000208333,Yes
MacB Internal Lipid Traj 1,A,SER,353,POPE,960,23,0.000798611,Yes
MacB Internal Lipid Traj 1,A,ASN,355,POPE,960,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,SER,368,POPE,960,46,0.001597222,Yes
MacB Internal Lipid Traj 1,A,ASN,370,POPE,960,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,383,POPE,965,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,383,POPE,1118,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,383,POPE,1071,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ASN,407,POPE,965,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,441,POPG,990,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,441,POPE,1084,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,441,POPE,1232,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,441,POPE,1089,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,GLN,441,POPE,965,298,0.010347222,Yes
MacB Internal Lipid Traj 1,A,SER,442,POPE,1125,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,SER,442,POPG,990,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,SER,442,POPE,960,14,0.000486111,Yes
MacB Internal Lipid Traj 1,A,SER,442,POPE,1089,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,SER,442,POPE,1022,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,SER,442,POPE,965,2807,0.097465278,Yes
MacB Internal Lipid Traj 1,A,SER,446,POPE,960,392,0.013611111,Yes
MacB Internal Lipid Traj 1,A,SER,446,POPE,965,1072,0.037222222,Yes
MacB Internal Lipid Traj 1,A,SER,447,POPE,965,891,0.0309375,Yes
MacB Internal Lipid Traj 1,A,SER,447,POPE,960,570,0.019791667,Yes
MacB Internal Lipid Traj 1,A,SER,471,POPE,960,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,504,POPE,960,7,0.000243056,Yes
MacB Internal Lipid Traj 1,A,ASN,506,POPE,960,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,LYS,512,POPE,982,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1131,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1238,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1220,38,0.001319444,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,989,30,0.001041667,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1140,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1173,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1091,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPG,1100,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPG,967,30,0.001041667,Yes
MacB Internal Lipid Traj 1,A,THR,513,CDL2,1215,33,0.001145833,Yes
MacB Internal Lipid Traj 1,A,THR,513,CDL2,1181,74,0.002569444,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPG,1038,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,995,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1081,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,985,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1094,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,996,89,0.003090278,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1179,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1000,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,988,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1059,43,0.001493056,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,960,25,0.000868056,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1036,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1190,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,958,6,0.000208333,Yes
MacB Internal Lipid Traj 1,A,THR,513,POPE,1096,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1220,18,0.000625,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,993,17,0.000590278,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1173,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1140,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1239,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1192,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1117,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1168,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1092,14,0.000486111,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,989,60,0.002083333,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1118,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1030,12,0.000416667,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1075,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,954,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,1087,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,1100,61,0.002118056,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,1110,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,1015,31,0.001076389,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,1246,10,0.000347222,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,971,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,1175,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,951,19,0.000659722,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,967,45,0.0015625,Yes
MacB Internal Lipid Traj 1,A,LYS,516,CDL2,1215,218,0.007569444,Yes
MacB Internal Lipid Traj 1,A,LYS,516,CDL2,1024,12,0.000416667,Yes
MacB Internal Lipid Traj 1,A,LYS,516,CDL2,1185,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,516,CDL2,1181,520,0.018055556,Yes
MacB Internal Lipid Traj 1,A,LYS,516,CDL2,1109,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,982,7,0.000243056,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,985,27,0.0009375,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1081,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPG,1061,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1160,7,0.000243056,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1094,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1059,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1036,14,0.000486111,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,998,7,0.000243056,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1002,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,958,12,0.000416667,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,968,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,996,40,0.001388889,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1179,20,0.000694444,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1091,20,0.000694444,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1096,16,0.000555556,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,976,12,0.000416667,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1190,22,0.000763889,Yes
MacB Internal Lipid Traj 1,A,LYS,516,POPE,1005,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1220,85,0.002951389,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1238,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,989,53,0.001840278,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1030,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1140,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1239,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPG,1100,15,0.000520833,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPG,1015,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPG,967,84,0.002916667,Yes
MacB Internal Lipid Traj 1,A,THR,517,CDL2,1215,43,0.001493056,Yes
MacB Internal Lipid Traj 1,A,THR,517,CDL2,1024,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,CDL2,1181,332,0.011527778,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPG,1038,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1004,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,960,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1179,26,0.000902778,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,996,164,0.005694444,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1000,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1059,49,0.001701389,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,988,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1002,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,1036,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,517,POPE,958,13,0.000451389,Yes
MacB Internal Lipid Traj 1,A,THR,518,POPG,951,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,THR,518,POPE,960,3,0.000104167,Yes
MacB Internal Lipid Traj 1,A,ARG,519,CDL2,1024,5,0.000173611,Yes
MacB Internal Lipid Traj 1,A,ARG,519,POPG,951,11,0.000381944,Yes
MacB Internal Lipid Traj 1,A,ARG,519,POPE,958,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,ARG,519,POPE,976,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,ARG,519,POPE,1179,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,993,13,0.000451389,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1131,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1238,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1220,79,0.002743056,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1140,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1173,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1239,19,0.000659722,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1030,155,0.005381944,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1092,4,0.000138889,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,1091,14,0.000486111,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,989,177,0.006145833,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,1087,8,0.000277778,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,1100,59,0.002048611,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,1015,35,0.001215278,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,971,13,0.000451389,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,951,45,0.0015625,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,967,213,0.007395833,Yes
MacB Internal Lipid Traj 1,A,THR,520,CDL2,1215,136,0.004722222,Yes
MacB Internal Lipid Traj 1,A,THR,520,CDL2,1024,9,0.0003125,Yes
MacB Internal Lipid Traj 1,A,THR,520,CDL2,1181,457,0.015868056,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,1202,2,6.94E-05,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPG,1038,1,3.47E-05,Yes
MacB Internal Lipid Traj 1,A,THR,520,POPE,982,77,0.002673611,Yes
